index,id_lu_1,word_1,pos_1,fnDefinition_1,relation,id_lu_2,word_2,pos_2,fnDefinition_2
6335,21319,bombardment,noun,an attack with launched projectiles and explosives.,hyponym,25655,car bomb,noun,a bomb planted and detonated in a car (or similar vehicle).
6336,21319,bombardment,noun,an attack with launched projectiles and explosives.,hypernym,23928,energy,noun,power derived from physical or chemical resources to provide light and heat or to work machines. 
6337,21319,bombardment,noun,an attack with launched projectiles and explosives.,hypernym,25469,energy,noun,available power or the exertion of such power
6338,21319,bombardment,noun,an attack with launched projectiles and explosives.,hypernym,24004,munitions,noun,ammunition and single-use weapons
6339,21319,bombardment,noun,an attack with launched projectiles and explosives.,hypernym,21349,weapon,noun,a device intended to injure opponents or harm opponents'  property in a conflict (offensive weapons) or to protect against such an attack (defensive weapons)
6340,21319,bombardment,noun,an attack with launched projectiles and explosives.,hyponym,25652,improvised explosive device,noun,"an unconventional explosive device, usually hidden or transported secretly to a target."
6341,21337,bomb,noun,"a destructive device containing explosives, usually used in warfare",hyponym,21384,atomic bomb,noun,a bomb powered by nuclear reactions
6342,21337,bomb,noun,"a destructive device containing explosives, usually used in warfare",hyponym,21343,grenade,noun,"a small bomb, thrown from the hand at an opponent simultaneously releasing a triggering device"
6343,21337,bomb,noun,"a destructive device containing explosives, usually used in warfare",hyponym,25655,car bomb,noun,a bomb planted and detonated in a car (or similar vehicle).
6344,21337,bomb,noun,"a destructive device containing explosives, usually used in warfare",hypernym,23928,energy,noun,power derived from physical or chemical resources to provide light and heat or to work machines. 
6345,21337,bomb,noun,"a destructive device containing explosives, usually used in warfare",hypernym,25469,energy,noun,available power or the exertion of such power
6346,21337,bomb,noun,"a destructive device containing explosives, usually used in warfare",hypernym,24004,munitions,noun,ammunition and single-use weapons
6347,21337,bomb,noun,"a destructive device containing explosives, usually used in warfare",hypernym,21349,weapon,noun,a device intended to injure opponents or harm opponents'  property in a conflict (offensive weapons) or to protect against such an attack (defensive weapons)
6348,21337,bomb,noun,"a destructive device containing explosives, usually used in warfare",hyponym,25652,improvised explosive device,noun,"an unconventional explosive device, usually hidden or transported secretly to a target."
6349,21316,drive-by,noun,a shooting in which the assailants fire weapons from a vehicle and immediately depart to avoid capture.,hypernym,21887,shooting,noun,the act of killing somebody with a gun.
6350,21319,bombardment,noun,an attack with launched projectiles and explosives.,hypernym,19143,fire,noun,projectiles fired as or from a weapon.
6351,21319,bombardment,noun,an attack with launched projectiles and explosives.,hypernym,21312,fire,noun,attack by projectile weapons.
6352,21319,bombardment,noun,an attack with launched projectiles and explosives.,hypernym,25772,operation,noun,a set of military actions carried out with a certain goal or goals.
6353,21334,firearm,noun,"a rifle, pistol, or other portable gun.",hypernym,21334,firearm,noun,"a rifle, pistol, or other portable gun."
6354,21499,gunman,noun,a man who uses a gun to commit a crime or terrorist act.,hypernym,21347,shooter,noun,a gun.
6355,21499,gunman,noun,a man who uses a gun to commit a crime or terrorist act.,hypernym,21903,murderer,noun,somebody who has committed murder
6356,21499,gunman,noun,a man who uses a gun to commit a crime or terrorist act.,hypernym,21893,assassination,noun,the fact of murdering (a political or religious leader)
6357,21499,gunman,noun,a man who uses a gun to commit a crime or terrorist act.,hypernym,21897,assassin,noun,a person who assassinates
6358,21382,artillery,noun,large-calibre guns used in warfare on land.,hyponym,21336,cannon,noun,"a large-caliber, heavy gun"
6359,21382,artillery,noun,large-calibre guns used in warfare on land.,hypernym,21349,weapon,noun,a device intended to injure opponents or harm opponents'  property in a conflict (offensive weapons) or to protect against such an attack (defensive weapons)
6360,21336,cannon,noun,"a large-caliber, heavy gun",hypernym,21382,artillery,noun,large-calibre guns used in warfare on land.
6361,21337,bomb,noun,"a destructive device containing explosives, usually used in warfare",hypernym,14720,image,noun,something that invokes the visual senses
6362,21337,bomb,noun,"a destructive device containing explosives, usually used in warfare",hypernym,21559,image,noun,the exact likeness (of someone)
6363,21337,bomb,noun,"a destructive device containing explosives, usually used in warfare",hypernym,24315,image,noun,a physical representation of a visual stimulus
6364,21337,bomb,noun,"a destructive device containing explosives, usually used in warfare",hypernym,25283,image,noun,an optical pattern resembling an entity
6365,21337,bomb,noun,"a destructive device containing explosives, usually used in warfare",hypernym,25286,image,noun,An impression that a person has of something or someone
6366,21339,sword,noun,"a weapon with a long metal blade and a hilt with a handguard, used for thrusting or striking and often worn as part of ceremonial dress.",hypernym,23593,group,noun,an organized set of individuals set upon some task
6367,21340,knife,noun," a cutting instrument consisting of a blade fixed into a handle. NB:  some instances of knives are meant to be weapons, others are meant to have a different purpose, such as cutting a particular substrate.",hypernym,21349,weapon,noun,a device intended to injure opponents or harm opponents'  property in a conflict (offensive weapons) or to protect against such an attack (defensive weapons)
6368,21340,knife,noun," a cutting instrument consisting of a blade fixed into a handle. NB:  some instances of knives are meant to be weapons, others are meant to have a different purpose, such as cutting a particular substrate.",hyponym,16432,stiletto,noun,"a women' s shoe with a thin, high, tapering heel."
6369,21340,knife,noun," a cutting instrument consisting of a blade fixed into a handle. NB:  some instances of knives are meant to be weapons, others are meant to have a different purpose, such as cutting a particular substrate.",hypernym,15776,tool,noun,"a device or implement, typically hand-held, used to carry out a particular function"
6370,21341,gat,noun,(slang) a pistol,hypernym,21332,pistol,noun,"a small gun, designed to be fired with one hand"
6371,21343,grenade,noun,"a small bomb, thrown from the hand at an opponent simultaneously releasing a triggering device",hypernym,21343,grenade,noun,"a small bomb, thrown from the hand at an opponent simultaneously releasing a triggering device"
